CensusID,CensusName,MedianIncomeByPlaceofBirth,MedianIncome,TotalPopulation,AvgPopulation,Population5M,Population45M,Population4M,Population35M,Population3M
1400000US36047019300,"Census Tract 193, Kings County, New York",31163.0000,54615.0000,5861.0000,5891,3090340.0000,2560407.0000,2178358.0000,1767902.0000,1423093.0000
1400000US36047020200,"Census Tract 202, Kings County, New York",26077.0000,94063.0000,2154.0000,2019,1848470.0000,1620008.0000,1376040.0000,1135809.0000,865132.0000
1400000US36047021500,"Census Tract 215, Kings County, New York",46033.0000,67857.0000,5406.0000,5166,3005038.0000,2642044.0000,2260055.0000,1872731.0000,1480208.0000
1400000US36047023800,"Census Tract 238, Kings County, New York",17239.0000,28399.0000,3990.0000,4043,2186595.0000,1936162.0000,1695847.0000,1400049.0000,1162966.0000
1400000US36047026700,"Census Tract 267, Kings County, New York",30948.0000,50811.0000,3937.0000,3897,3099707.0000,2661178.0000,2241336.0000,1783789.0000,1485917.0000
1400000US36081007300,"Census Tract 73, Queens County, New York",46694.0000,69719.0000,4330.0000,4058,3322310.0000,2728879.0000,2148302.0000,1720893.0000,1307313.0000
1400000US36081013800,"Census Tract 138, Queens County, New York",32565.0000,60753.0000,3740.0000,3609,2169077.0000,1854263.0000,1546472.0000,1191081.0000,932041.0000
1400000US36081014900,"Census Tract 149, Queens County, New York",40254.0000,68152.0000,2233.0000,2228,3261472.0000,2688253.0000,2121401.0000,1530205.0000,1108626.0000
1400000US36081018401,"Census Tract 184.01, Queens County, New York",27961.0000,63667.0000,2118.0000,2147,1391373.0000,1144710.0000,956391.0000,816223.0000,625761.0000
1400000US36047032800,"Census Tract 328, Kings County, New York",27240.0000,55236.0000,2376.0000,2457,1209470.0000,996145.0000,793592.0000,617446.0000,436631.0000
1400000US36047034100,"Census Tract 341, Kings County, New York",27298.0000,51125.0000,2809.0000,2767,3004521.0000,2615694.0000,2251784.0000,1898177.0000,1494420.0000
1400000US36027070201,"Census Tract 702.01, Dutchess County, New York",31883.0000,71364.0000,2954.0000,2933,81634.0000,68884.0000,46797.0000,45179.0000,38267.0000
1400000US36027640001,"Census Tract 6400.01, Dutchess County, New York",7076.0000,-666666666.0000,1319.0000,1153,137472.0000,123167.0000,98480.0000,71236.0000,64555.0000
1400000US36061018800,"Census Tract 188, New York County, New York",17095.0000,30963.0000,6009.0000,5262,3088043.0000,2672862.0000,2233508.0000,1794948.0000,1451825.0000
1400000US36061022000,"Census Tract 220, New York County, New York",37312.0000,62000.0000,6265.0000,5977,2887387.0000,2482568.0000,2088797.0000,1827920.0000,1472491.0000
1400000US36061023700,"Census Tract 237, New York County, New York",22272.0000,41953.0000,7721.0000,7957,2687080.0000,2311096.0000,1988659.0000,1634447.0000,1310774.0000
1400000US36005004800,"Census Tract 48, Bronx County, New York",16282.0000,32872.0000,4536.0000,4504,2510208.0000,2149645.0000,1847590.0000,1547951.0000,1116008.0000
1400000US36005006100,"Census Tract 61, Bronx County, New York",35500.0000,42200.0000,3869.0000,3878,2894230.0000,2536399.0000,2233429.0000,1892940.0000,1479291.0000
1400000US36005007300,"Census Tract 73, Bronx County, New York",15817.0000,19935.0000,4139.0000,4046,3056535.0000,2656491.0000,2248642.0000,1833448.0000,1470937.0000
1400000US36029006901,"Census Tract 69.01, Erie County, New York",17691.0000,27308.0000,3421.0000,3363,319460.0000,271561.0000,227454.0000,184375.0000,150729.0000
1400000US36029009004,"Census Tract 90.04, Erie County, New York",45046.0000,87750.0000,3540.0000,3559,133083.0000,103476.0000,74282.0000,69963.0000,57698.0000
1400000US36029010103,"Census Tract 101.03, Erie County, New York",29012.0000,54942.0000,4098.0000,4177,387388.0000,315439.0000,245872.0000,211399.0000,157187.0000
1400000US36081014202,"Census Tract 142.02, Queens County, New York",20516.0000,79915.0000,2674.0000,2739,2069358.0000,1706659.0000,1364166.0000,1057274.0000,871099.0000
1400000US36081043900,"Census Tract 439, Queens County, New York",22085.0000,42833.0000,4281.0000,4357,2245948.0000,1880404.0000,1573646.0000,1249190.0000,970964.0000
1400000US36119002405,"Census Tract 24.05, Westchester County, New York",34234.0000,74643.0000,3145.0000,3429,1098627.0000,936456.0000,767269.0000,593720.0000,441466.0000
1400000US36055011205,"Census Tract 112.05, Monroe County, New York",41287.0000,97404.0000,5364.0000,5268,138357.0000,111637.0000,89614.0000,82551.0000,70467.0000
1400000US36055013203,"Census Tract 132.03, Monroe County, New York",28156.0000,58882.0000,5791.0000,6152,123876.0000,107108.0000,92646.0000,81424.0000,66083.0000
1400000US36085014606,"Census Tract 146.06, Richmond County, New York",40513.0000,103060.0000,6687.0000,7183,432820.0000,377436.0000,313499.0000,279325.0000,208788.0000
1400000US36085018701,"Census Tract 187.01, Richmond County, New York",32067.0000,97228.0000,1898.0000,1758,556768.0000,489291.0000,427070.0000,377349.0000,334029.0000
1400000US36119005100,"Census Tract 51, Westchester County, New York",50612.0000,89231.0000,4034.0000,3966,659200.0000,517216.0000,441000.0000,339083.0000,258519.0000
1400000US36119007800,"Census Tract 78, Westchester County, New York",24722.0000,52070.0000,4424.0000,4146,162509.0000,158121.0000,132260.0000,109073.0000,102421.0000
1400000US36005011700,"Census Tract 117, Bronx County, New York",19746.0000,23125.0000,1616.0000,1536,3003422.0000,2551800.0000,1985674.0000,1388359.0000,948352.0000
1400000US36005014702,"Census Tract 147.02, Bronx County, New York",12868.0000,19425.0000,5511.0000,5326,2600607.0000,2298633.0000,1975497.0000,1757564.0000,1513949.0000
1400000US36005021501,"Census Tract 215.01, Bronx County, New York",18419.0000,27102.0000,4887.0000,4761,2468824.0000,2176444.0000,1936329.0000,1684054.0000,1450090.0000
1400000US36005022902,"Census Tract 229.02, Bronx County, New York",19265.0000,31790.0000,3537.0000,3304,2504082.0000,2213519.0000,1946399.0000,1721354.0000,1535231.0000
1400000US36059302102,"Census Tract 3021.02, Nassau County, New York",78413.0000,172969.0000,3762.0000,3613,373226.0000,296754.0000,233695.0000,197201.0000,137991.0000
1400000US36059520800,"Census Tract 5208, Nassau County, New York",46150.0000,119861.0000,3888.0000,3833,508924.0000,441310.0000,397817.0000,328728.0000,260753.0000
1400000US36059521302,"Census Tract 5213.02, Nassau County, New York",46111.0000,124563.0000,5398.0000,5436,364249.0000,313881.0000,264551.0000,189841.0000,153916.0000
1400000US36059521802,"Census Tract 5218.02, Nassau County, New York",34693.0000,107415.0000,4320.0000,4283,389833.0000,352858.0000,293139.0000,232587.0000,200814.0000
1400000US36061001001,"Census Tract 10.01, New York County, New York",61061.0000,79205.0000,1382.0000,1485,3121828.0000,2499274.0000,2030259.0000,1627572.0000,1263663.0000
1400000US36061001600,"Census Tract 16, New York County, New York",19751.0000,44375.0000,7244.0000,7219,2868176.0000,2314180.0000,1810398.0000,1425079.0000,1156518.0000
1400000US36061002100,"Census Tract 21, New York County, New York",141635.0000,250001.0000,6863.0000,6488,2438407.0000,1973620.0000,1614087.0000,1338260.0000,1002372.0000
1400000US36061002700,"Census Tract 27, New York County, New York",38214.0000,59688.0000,1417.0000,1400,2782599.0000,2183784.0000,1735826.0000,1385854.0000,1116906.0000
1400000US36061003100,"Census Tract 31, New York County, New York",42083.0000,202404.0000,2720.0000,2744,2622949.0000,2083844.0000,1693742.0000,1377951.0000,1063807.0000
1400000US36061003900,"Census Tract 39, New York County, New York",85525.0000,157652.0000,5621.0000,5632,2322002.0000,1911430.0000,1601357.0000,1303297.0000,1024371.0000
1400000US36061004800,"Census Tract 48, New York County, New York",64252.0000,114808.0000,6926.0000,7147,3000985.0000,2554090.0000,2123733.0000,1664253.0000,1226930.0000
1400000US36059303302,"Census Tract 3033.02, Nassau County, New York",41656.0000,90625.0000,4200.0000,4088,588500.0000,486788.0000,406232.0000,274096.0000,210752.0000
1400000US36059303600,"Census Tract 3036, Nassau County, New York",43517.0000,76898.0000,7304.0000,7042,632622.0000,506686.0000,434319.0000,347319.0000,253085.0000
1400000US36059404300,"Census Tract 4043, Nassau County, New York",52606.0000,121394.0000,3393.0000,3335,1165757.0000,1002295.0000,792343.0000,599198.0000,472974.0000
1400000US36005021502,"Census Tract 215.02, Bronx County, New York",13732.0000,24256.0000,6687.0000,6298,2480302.0000,2192581.0000,1943776.0000,1709390.0000,1460615.0000
1400000US36005021700,"Census Tract 217, Bronx County, New York",14347.0000,27823.0000,5438.0000,5213,2479460.0000,2202319.0000,1943881.0000,1708067.0000,1482092.0000
1400000US36005022102,"Census Tract 221.02, Bronx County, New York",17823.0000,21933.0000,5453.0000,5293,2655042.0000,2295055.0000,2011250.0000,1778006.0000,1520296.0000
1400000US36005022702,"Census Tract 227.02, Bronx County, New York",18581.0000,31778.0000,1534.0000,1446,2528085.0000,2225750.0000,1982975.0000,1733959.0000,1488938.0000
1400000US36005023501,"Census Tract 235.01, Bronx County, New York",14238.0000,23311.0000,3235.0000,3225,2382480.0000,2163582.0000,1941091.0000,1681110.0000,1462382.0000
1400000US36005023600,"Census Tract 236, Bronx County, New York",18552.0000,38831.0000,2110.0000,2268,2124810.0000,1909951.0000,1741942.0000,1550192.0000,1285090.0000
1400000US36005023900,"Census Tract 239, Bronx County, New York",16351.0000,21052.0000,7547.0000,7931,2326497.0000,2099870.0000,1894349.0000,1659813.0000,1404308.0000
1400000US36005024501,"Census Tract 245.01, Bronx County, New York",12385.0000,19040.0000,5601.0000,5444,2407416.0000,2202729.0000,1904640.0000,1658706.0000,1427891.0000
1400000US36005025200,"Census Tract 252, Bronx County, New York",30807.0000,63398.0000,2780.0000,2702,2023382.0000,1798178.0000,1561081.0000,1333359.0000,1071355.0000
1400000US36005025700,"Census Tract 257, Bronx County, New York",24010.0000,34559.0000,1941.0000,1875,2361304.0000,2149134.0000,1878649.0000,1610894.0000,1343775.0000
1400000US36005026400,"Census Tract 264, Bronx County, New York",29671.0000,61603.0000,5519.0000,5517,1722877.0000,1428950.0000,1136419.0000,851737.0000,614653.0000
1400000US36029014601,"Census Tract 146.01, Erie County, New York",35780.0000,80610.0000,5362.0000,5446,177395.0000,143082.0000,113839.0000,98487.0000,78326.0000
1400000US36029014604,"Census Tract 146.04, Erie County, New York",54157.0000,111483.0000,8221.0000,8233,123909.0000,93904.0000,88276.0000,83905.0000,60829.0000
1400000US36029015101,"Census Tract 151.01, Erie County, New York",30520.0000,67052.0000,3310.0000,3294,29577.0000,29577.0000,29577.0000,19340.0000,15954.0000
1400000US36029015202,"Census Tract 152.02, Erie County, New York",36336.0000,59873.0000,4731.0000,4718,45130.0000,45130.0000,45130.0000,33666.0000,30845.0000
1400000US36049950300,"Census Tract 9503, Lewis County, New York",29567.0000,57122.0000,7904.0000,7880,7880.0000,7880.0000,7880.0000,7880.0000,7880.0000
1400000US36049950600,"Census Tract 9506, Lewis County, New York",26394.0000,49583.0000,1882.0000,1860,9825.0000,9825.0000,9825.0000,4744.0000,1860.0000
1400000US36063020500,"Census Tract 205, Niagara County, New York",14558.0000,18228.0000,2141.0000,2084,83506.0000,78826.0000,69905.0000,57614.0000,55254.0000
1400000US36063021100,"Census Tract 211, Niagara County, New York",24931.0000,37250.0000,1142.0000,1195,79026.0000,68678.0000,68678.0000,55254.0000,46231.0000
1400000US36063021300,"Census Tract 213, Niagara County, New York",13651.0000,20707.0000,1937.0000,2089,99205.0000,80914.0000,75962.0000,71282.0000,68678.0000
1400000US36063022500,"Census Tract 225, Niagara County, New York",27351.0000,49327.0000,2722.0000,2792,124771.0000,111256.0000,91243.0000,77681.0000,72604.0000
1400000US36063022702,"Census Tract 227.02, Niagara County, New York",38242.0000,90570.0000,6583.0000,6558,103742.0000,92257.0000,66739.0000,45416.0000,25691.0000
1400000US36063022712,"Census Tract 227.12, Niagara County, New York",34670.0000,66888.0000,7741.0000,7988,139072.0000,131861.0000,93480.0000,78738.0000,64196.0000
1400000US36063023402,"Census Tract 234.02, Niagara County, New York",34408.0000,71571.0000,4296.0000,4331,70285.0000,64059.0000,58743.0000,51989.0000,47263.0000
1400000US36063023500,"Census Tract 235, Niagara County, New York",19686.0000,31488.0000,2804.0000,2872,74579.0000,74579.0000,74579.0000,50080.0000,44251.0000
1400000US36063024101,"Census Tract 241.01, Niagara County, New York",28571.0000,57151.0000,3860.0000,3859,25299.0000,18410.0000,13002.0000,13002.0000,9741.0000
1400000US36055008600,"Census Tract 86, Monroe County, New York",33031.0000,37452.0000,4009.0000,4072,280691.0000,236165.0000,207727.0000,164329.0000,130902.0000
1400000US36055009302,"Census Tract 93.02, Monroe County, New York",25440.0000,28668.0000,1627.0000,1489,365569.0000,336697.0000,278770.0000,265363.0000,233426.0000
1400000US36055009500,"Census Tract 95, Monroe County, New York",26900.0000,40870.0000,3160.0000,3172,376537.0000,331026.0000,294212.0000,256312.0000,220644.0000
1400000US36005040702,"Census Tract 407.02, Bronx County, New York",18217.0000,33419.0000,7050.0000,6823,2146525.0000,1966950.0000,1786193.0000,1588164.0000,1307730.0000
1400000US36005041100,"Census Tract 411, Bronx County, New York",17424.0000,36681.0000,3416.0000,3158,2120380.0000,1915612.0000,1713105.0000,1457637.0000,1168398.0000
1400000US36005041300,"Census Tract 413, Bronx County, New York",27385.0000,46627.0000,7897.0000,7429,2119889.0000,1912881.0000,1739847.0000,1503952.0000,1179583.0000
1400000US36005041900,"Census Tract 419, Bronx County, New York",24091.0000,33759.0000,7238.0000,7168,2070227.0000,1844909.0000,1683759.0000,1414818.0000,1121918.0000
1400000US36005042800,"Census Tract 428, Bronx County, New York",34005.0000,69800.0000,2069.0000,1996,1575471.0000,1350369.0000,1151873.0000,910243.0000,653664.0000
1400000US36005044800,"Census Tract 448, Bronx County, New York",34656.0000,90132.0000,1964.0000,2054,1477362.0000,1274757.0000,1092758.0000,865385.0000,602386.0000
1400000US36005044902,"Census Tract 449.02, Bronx County, New York",38984.0000,68000.0000,1882.0000,1994,1696857.0000,1442429.0000,1202447.0000,970186.0000,803213.0000
1400000US36005045600,"Census Tract 456, Bronx County, New York",34412.0000,79257.0000,3189.0000,2988,1338591.0000,1123837.0000,846652.0000,654548.0000,545258.0000
1400000US36005048400,"Census Tract 484, Bronx County, New York",32917.0000,74583.0000,4244.0000,4054,1560142.0000,1315428.0000,1096586.0000,829823.0000,594889.0000
1400000US36007000300,"Census Tract 3, Broome County, New York",19500.0000,38336.0000,2715.0000,2604,144038.0000,127400.0000,127400.0000,127400.0000,109055.0000
1400000US36031961100,"Census Tract 9611, Essex County, New York",28598.0000,52878.0000,1834.0000,1859,11583.0000,6612.0000,6612.0000,6612.0000,1859.0000
1400000US36033950502,"Census Tract 9505.02, Franklin County, New York",24467.0000,55000.0000,5727.0000,5673,18378.0000,18378.0000,18378.0000,18378.0000,12497.0000
1400000US36047059600,"Census Tract 596, Kings County, New York",32806.0000,53295.0000,2505.0000,2526,1469391.0000,1250657.0000,1013735.0000,822217.0000,619697.0000
1400000US36047061002,"Census Tract 610.02, Kings County, New York",47833.0000,65284.0000,4207.0000,4213,1166191.0000,958453.0000,768339.0000,622086.0000,486856.0000
1400000US36047062600,"Census Tract 626, Kings County, New York",27234.0000,55833.0000,2817.0000,2953,1524856.0000,1253851.0000,1030444.0000,827825.0000,613087.0000
1400000US36047063600,"Census Tract 636, Kings County, New York",46729.0000,105987.0000,1453.0000,1432,1951936.0000,1684754.0000,1443310.0000,1189912.0000,946166.0000
1400000US36047065600,"Census Tract 656, Kings County, New York",33750.0000,77328.0000,1788.0000,1833,2022256.0000,1788346.0000,1501268.0000,1233456.0000,991890.0000
1400000US36047066200,"Census Tract 662, Kings County, New York",35352.0000,84750.0000,1670.0000,1687,1900292.0000,1594449.0000,1351090.0000,1072725.0000,794366.0000
1400000US36047068800,"Census Tract 688, Kings County, New York",34554.0000,91250.0000,1652.0000,1636,2029237.0000,1708328.0000,1401299.0000,1136940.0000,807388.0000
1400000US36047069200,"Census Tract 692, Kings County, New York",41580.0000,107264.0000,3000.0000,2882,2225400.0000,1886452.0000,1544136.0000,1220338.0000,948296.0000
1400000US36047072400,"Census Tract 724, Kings County, New York",30536.0000,69375.0000,1741.0000,2025,2552502.0000,2215884.0000,1860374.0000,1442035.0000,1126181.0000
1400000US36047072800,"Census Tract 728, Kings County, New York",29957.0000,55156.0000,4065.0000,4107,2450187.0000,2094191.0000,1781251.0000,1384311.0000,1092513.0000
1400000US36055010400,"Census Tract 104, Monroe County, New York",31743.0000,47013.0000,4595.0000,4642,372178.0000,310587.0000,258849.0000,222056.0000,178516.0000
1400000US36055010800,"Census Tract 108, Monroe County, New York",35188.0000,63250.0000,2938.0000,2944,264377.0000,215911.0000,188140.0000,145964.0000,119771.0000
