hour,lat,long,base,MedianIncomeByPlaceofBirth,MedianIncome,AvgPopulation,UserGroup
19,41.1597,-73.9866,B02682,50309.0,121558.0,5665.0,1
55,40.868,-73.8927,B02682,18271.0,28152.0,4265.0,0
43,41.1243,-73.8574,B02512,64531.0,216731.0,5907.0,1
41,40.7641,-73.956,B02617,60625.0,84038.0,3321.0,1
59,40.8413,-73.6363,B02682,50183.0,115691.0,5069.0,1
9,40.6939,-73.8656,B02598,28561.0,67619.0,3425.0,1
58,40.7726,-73.5151,B02617,37804.0,114821.0,4192.0,1
23,40.6172,-73.9457,B02617,32880.0,82159.0,2363.0,1
13,40.734,-74.0063,B02598,96291.0,129924.0,4161.0,1
26,40.6664,-73.8859,B02617,32220.0,48819.0,3160.0,0
40,40.8212,-73.9068,B02617,16888.0,26868.0,6043.0,0
57,40.654,-73.9307,B02598,25382.0,48375.0,3416.0,0
20,40.7641,-73.827,B02617,20913.0,29810.0,4561.0,0
25,40.6227,-73.9981,B02617,22253.0,42891.0,4918.0,0
30,40.8234,-73.8895,B02617,16566.0,25261.0,5179.0,0
42,40.7391,-73.8971,B02682,29972.0,63333.0,6346.0,0
26,40.6165,-74.031,B02598,47829.0,67015.0,3160.0,1
56,40.8313,-73.8653,B02617,19865.0,36016.0,4889.0,0
11,40.6249,-73.9652,B02598,20793.0,33750.0,2520.0,0
38,40.702,-73.7501,B02598,36036.0,89833.0,1994.0,1
20,40.7572,-73.7149,B02617,33636.0,51801.0,1926.0,0
57,40.6601,-73.8336,B02598,31494.0,80263.0,7226.0,1
56,40.66,-73.9876,B02682,43295.0,112656.0,2848.0,1
31,40.7553,-73.9942,B02682,66038.0,105887.0,5034.0,1
4,40.8728,-73.9044,B02617,20567.0,38018.0,8181.0,0
44,40.7678,-73.9874,B02598,73140.0,101912.0,8702.0,1
49,40.8323,-73.392,B02617,53750.0,116528.0,4750.0,1
8,40.8881,-73.8534,B02598,30704.0,49306.0,3139.0,0
29,40.8292,-73.8745,B02617,16282.0,32872.0,4504.0,0
28,41.0992,-73.7782,B02617,40947.0,100139.0,4789.0,1
49,40.6874,-73.9467,B02617,32845.0,58603.0,3594.0,0
33,40.6852,-73.9704,B02617,25227.0,52266.0,4274.0,0
1,40.7402,-73.4318,B02598,31788.0,105865.0,4121.0,1
20,40.637,-74.0116,B02617,20392.0,53550.0,5291.0,0
4,40.8234,-73.3961,B02617,36720.0,96438.0,4570.0,1
48,40.8465,-73.9359,B02598,21056.0,30961.0,9033.0,0
10,40.6559,-73.5941,B02617,30492.0,56213.0,3849.0,0
8,40.6967,-73.9832,B02598,54457.0,102899.0,6390.0,1
4,40.6601,-73.9514,B02598,32686.0,72083.0,3690.0,1
19,40.7111,-73.9006,B02598,33783.0,60258.0,4273.0,0
47,40.8629,-73.8508,B02617,27792.0,75069.0,2023.0,1
20,40.7634,-73.9736,B02617,94063.0,163750.0,257.0,1
17,40.7578,-73.7892,B02617,33750.0,84464.0,3323.0,1
45,40.7531,-73.9102,B02598,17301.0,20920.0,3788.0,0
44,40.7815,-73.7324,B02682,57857.0,97180.0,4280.0,1
12,40.8008,-72.8897,B02617,22942.0,50424.0,6251.0,0
24,40.6071,-74.1158,B02598,44725.0,102292.0,6722.0,1
15,40.5939,-73.7933,B02617,28196.0,60966.0,4815.0,0
59,40.6948,-73.814,B02598,20733.0,56522.0,3067.0,0
20,40.6962,-73.7632,B02682,34632.0,82396.0,1299.0,1
33,40.8508,-73.8322,B02682,31465.0,52546.0,5521.0,0
32,40.5936,-73.7871,B02617,19279.0,43029.0,3962.0,0
39,40.8766,-73.2371,B02512,39632.0,92309.0,6101.0,1
45,40.8414,-73.9148,B02598,15537.0,26000.0,5177.0,0
59,40.8454,-73.3728,B02617,36755.0,87250.0,6793.0,1
26,40.77,-73.9549,B02617,78128.0,96591.0,12980.0,1
18,40.6804,-73.9616,B02682,48846.0,103571.0,1776.0,1
44,40.6106,-73.9745,B02617,26311.0,52123.0,3327.0,0
36,40.6087,-74.1401,B02682,30948.0,58902.0,5242.0,0
9,40.7172,-73.9757,B02617,14491.0,18977.0,5909.0,0
29,40.6804,-73.845,B02617,27825.0,65172.0,5200.0,1
27,40.7175,-73.8798,B02598,45458.0,85714.0,1874.0,1
8,40.6179,-74.1264,B02598,50655.0,111595.0,5155.0,1
55,40.6656,-73.8829,B02598,24432.0,24135.0,3069.0,0
38,40.6216,-73.9912,B02682,25292.0,50739.0,3048.0,0
48,40.6851,-73.9216,B02617,31188.0,45688.0,4013.0,0
16,40.7878,-73.7869,B02598,51225.0,95395.0,2497.0,1
33,40.8483,-73.419,B02512,37038.0,76429.0,4814.0,1
47,40.6108,-73.9374,B02617,46729.0,105987.0,1432.0,1
49,40.6768,-73.9854,B02598,46731.0,91397.0,1654.0,1
36,41.2246,-73.6611,B02598,34563.0,66997.0,6953.0,1
55,40.735,-74.0025,B02617,89643.0,106522.0,5844.0,1
7,40.7559,-73.8829,B02617,24232.0,69967.0,3391.0,1
57,40.6892,-73.9055,B02617,20727.0,35369.0,3158.0,0
52,40.6097,-73.9681,B02617,21012.0,42115.0,2593.0,0
22,40.8138,-73.9512,B02617,26681.0,44688.0,5795.0,0
40,40.8788,-73.9062,B02682,24896.0,51414.0,4545.0,0
35,40.6427,-74.0048,B02598,16194.0,38042.0,4108.0,0
21,40.6748,-73.9752,B02598,76597.0,130021.0,5125.0,1
38,40.601,-74.1767,B02598,36343.0,81726.0,7775.0,1
29,40.737,-73.8673,B02617,24561.0,65273.0,3033.0,1
28,40.5911,-73.8031,B02598,26763.0,55526.0,5438.0,0
15,40.9684,-73.808,B02617,54545.0,139107.0,4482.0,1
30,40.7587,-73.2097,B02598,31859.0,78542.0,6684.0,1
36,40.6956,-73.8159,B02617,21663.0,65000.0,2051.0,0
34,40.8516,-73.8524,B02617,37203.0,76111.0,2723.0,1
53,40.816,-73.4768,B02617,33033.0,165577.0,4420.0,1
5,40.7742,-73.9795,B02617,106628.0,155000.0,9298.0,1
55,40.9059,-73.841,B02682,24892.0,31114.0,3368.0,0
6,40.7481,-73.721,B02617,45490.0,87012.0,8665.0,1
37,40.7051,-73.6495,B02598,32489.0,100212.0,4731.0,1
10,40.8371,-73.8869,B02682,13363.0,14667.0,4372.0,0
34,40.8531,-73.4103,B02598,30644.0,60319.0,5786.0,0
18,40.6663,-73.9054,B02598,10622.0,11560.0,5201.0,0
9,40.9964,-73.7565,B02617,58997.0,127188.0,2944.0,1
39,40.5981,-73.9627,B02617,21111.0,55673.0,2466.0,0
43,40.6688,-73.9165,B02598,22566.0,41875.0,3339.0,0
43,40.7546,-73.8766,B02617,21768.0,49063.0,6907.0,0
27,40.8371,-73.9086,B02617,14641.0,29327.0,5401.0,0
11,40.6565,-73.9794,B02617,54850.0,114773.0,3986.0,1
20,40.6173,-73.9636,B02682,25253.0,41920.0,3298.0,0
20,41.1966,-73.7199,B02512,37970.0,98098.0,6715.0,1
42,40.7045,-73.8167,B02682,23384.0,51475.0,6967.0,0
15,40.6345,-74.0312,B02617,42031.0,67105.0,4342.0,1
37,40.637,-74.0074,B02598,16974.0,42697.0,5904.0,0
4,40.8527,-73.9301,B02598,18851.0,38211.0,9431.0,0
49,40.7726,-73.9511,B02617,65020.0,105867.0,15234.0,1
19,40.69,-73.8688,B02617,30408.0,53625.0,3066.0,0
16,40.7483,-73.9148,B02617,38975.0,56541.0,5779.0,0
52,40.6077,-74.0021,B02598,24583.0,60733.0,3219.0,0
39,40.5968,-73.9786,B02617,22600.0,51835.0,3325.0,0
43,40.7674,-73.9132,B02598,47478.0,80747.0,4161.0,1
48,40.6327,-74.0218,B02617,27465.0,61410.0,5203.0,0
46,40.6778,-73.8854,B02598,21164.0,36553.0,1783.0,0
28,40.7124,-73.7844,B02682,24846.0,49861.0,3083.0,0
58,40.926,-73.8356,B02598,35209.0,89390.0,3433.0,1
3,40.6316,-74.0349,B02598,51071.0,108125.0,2255.0,1
27,40.6875,-73.3741,B02617,38643.0,109293.0,3489.0,1
30,40.5793,-73.9764,B02617,17440.0,39531.0,2721.0,0
44,40.8287,-73.9485,B02598,22363.0,52511.0,7109.0,0
24,40.7177,-73.879,B02617,45458.0,85714.0,1874.0,1
50,40.6868,-73.9962,B02617,84704.0,145721.0,3465.0,1
34,40.8837,-73.9088,B02598,49596.0,93839.0,5103.0,1
52,40.7143,-73.8409,B02617,66534.0,161750.0,1492.0,1
41,40.6896,-73.8535,B02598,28241.0,78359.0,2967.0,1
6,40.6909,-73.6,B02598,26384.0,65071.0,5091.0,1
1,40.7479,-73.3381,B02598,34577.0,91786.0,4824.0,1
31,40.7701,-73.9055,B02617,41066.0,69500.0,1842.0,1
35,40.628,-74.0267,B02617,37813.0,71781.0,2975.0,1
42,40.7233,-73.6802,B02617,47071.0,126389.0,6079.0,1
53,40.6324,-74.0059,B02617,22258.0,54375.0,2382.0,0
33,40.7917,-73.9408,B02598,22699.0,31079.0,7477.0,0
2,40.7029,-73.889,B02598,29340.0,59167.0,1693.0,0
8,40.8267,-73.9511,B02617,21547.0,46508.0,8437.0,0
53,40.9137,-73.7778,B02617,33920.0,77807.0,4380.0,1
3,40.6773,-73.7784,B02617,30053.0,49873.0,13157.0,0
26,40.6121,-73.9877,B02617,18385.0,41375.0,4242.0,0
26,40.5849,-73.6519,B02598,50984.0,81750.0,4133.0,1
36,40.6917,-73.9398,B02617,19322.0,27265.0,4798.0,0
13,40.8136,-73.9353,B02617,24941.0,28119.0,7199.0,0
8,40.7742,-73.932,B02512,14313.0,27544.0,5196.0,0
54,40.5971,-74.0947,B02617,34420.0,66927.0,3844.0,1
9,40.7003,-73.9091,B02617,26567.0,56591.0,5807.0,0
23,40.7462,-73.9929,B02617,72841.0,141971.0,3332.0,1
45,40.8464,-73.9097,B02598,17387.0,31368.0,5733.0,0
47,40.7364,-73.7071,B02617,35785.0,76786.0,4039.0,1
37,40.689,-73.9529,B02598,30928.0,56047.0,4168.0,0
19,40.696,-73.9959,B02598,93702.0,130063.0,4246.0,1
51,40.8221,-73.2241,B02617,45443.0,99491.0,5197.0,1
30,40.8427,-73.9063,B02682,19265.0,31790.0,3304.0,0
35,40.7154,-73.8322,B02617,56675.0,82292.0,5107.0,1
46,40.5985,-73.9972,B02617,23568.0,53137.0,5445.0,0
14,40.652,-73.9208,B02598,30965.0,64313.0,1863.0,0
53,40.8697,-73.8585,B02682,25208.0,61141.0,2299.0,0
23,40.6842,-73.773,B02598,36782.0,73864.0,1790.0,1
55,40.8241,-73.9158,B02682,17826.0,28451.0,5781.0,0
49,40.891,-73.842,B02617,32653.0,84850.0,6893.0,1
12,40.6086,-74.0635,B02598,40985.0,80440.0,5662.0,1
54,40.58,-73.9566,B02617,21454.0,24741.0,6113.0,0
19,40.964,-73.7308,B02617,32334.0,67868.0,4696.0,1
3,40.7892,-73.9689,B02598,57008.0,82176.0,9476.0,1
58,40.9196,-73.8207,B02682,35253.0,62071.0,4684.0,0
44,40.7312,-73.9904,B02682,54167.0,123889.0,5291.0,1
23,41.082,-73.8583,B02617,41655.0,93722.0,5363.0,1
39,40.7345,-74.0072,B02617,96291.0,129924.0,4161.0,1
10,40.8622,-73.8986,B02617,15643.0,32484.0,5766.0,0
49,40.6809,-73.3995,B02617,25460.0,69109.0,7370.0,1
9,40.6054,-73.9792,B02617,20625.0,48015.0,4231.0,0
8,40.765,-73.9299,B02617,47654.0,81716.0,4492.0,1
11,41.0783,-73.8273,B02598,31931.0,101250.0,2893.0,1
16,40.7033,-73.7382,B02682,32520.0,91974.0,5268.0,1
30,40.7219,-73.8791,B02617,47438.0,101413.0,2466.0,1
1,40.6668,-73.8795,B02617,24432.0,24135.0,3069.0,0
14,40.6959,-73.9449,B02617,11306.0,16448.0,3736.0,0
51,40.7394,-74.0025,B02512,88100.0,136731.0,5872.0,1
26,40.7197,-73.8871,B02617,51808.0,97750.0,3603.0,1
16,40.7554,-73.6934,B02598,53189.0,122019.0,6408.0,1
54,40.7279,-73.7081,B02598,35785.0,76786.0,4039.0,1
3,40.6843,-73.8774,B02617,25616.0,47131.0,3198.0,0
12,40.688,-73.9083,B02617,20727.0,35369.0,3158.0,0
46,40.6583,-73.961,B02682,32617.0,61974.0,5811.0,0
50,40.7639,-73.9762,B02617,74000.0,135769.0,837.0,1
10,40.7226,-73.9791,B02682,27361.0,57788.0,4139.0,0
54,40.6368,-74.0295,B02512,42031.0,67105.0,4342.0,1
41,41.1745,-74.0106,B02598,51592.0,150962.0,4369.0,1
24,40.8513,-73.9407,B02598,52746.0,92946.0,3667.0,1
48,40.6964,-73.7079,B02617,37062.0,105000.0,7693.0,1
30,40.7674,-73.9206,B02617,46324.0,72302.0,3813.0,1
45,40.6644,-73.9072,B02617,9505.0,14347.0,6920.0,0
18,40.6663,-73.9054,B02598,10622.0,11560.0,5201.0,0
19,40.6151,-74.0057,B02617,28424.0,66600.0,2289.0,1
15,40.8154,-73.9124,B02682,24508.0,38600.0,2544.0,0
52,40.8376,-73.9254,B02512,18586.0,33528.0,8446.0,0
17,40.6599,-73.4774,B02598,46111.0,124563.0,5436.0,1
19,40.8746,-73.2057,B02512,52776.0,149500.0,4736.0,1
31,40.7395,-73.8675,B02617,23422.0,60735.0,3691.0,0
4,40.7552,-73.9222,B02598,31418.0,54792.0,1508.0,0
2,40.6363,-73.9908,B02617,22074.0,36033.0,4180.0,0
3,40.7533,-73.5879,B02512,33648.0,75525.0,4365.0,1
22,40.8589,-73.9326,B02617,54152.0,99038.0,3191.0,1
11,40.8766,-73.9128,B02682,20487.0,31549.0,9471.0,0
58,40.711,-73.9678,B02617,47087.0,89241.0,3607.0,1
57,40.8895,-73.9057,B02617,29764.0,89141.0,2072.0,1
46,40.6323,-74.0313,B02598,42031.0,67105.0,4342.0,1
19,40.7417,-73.8587,B02617,14876.0,28686.0,3442.0,0
26,40.7938,-73.3524,B02617,40309.0,155324.0,5410.0,1
17,40.8057,-73.9603,B02598,60489.0,69375.0,749.0,1
31,40.7584,-73.7768,B02617,43664.0,72027.0,3150.0,1
36,40.5931,-74.1548,B02598,39593.0,71150.0,3938.0,1
14,40.709,-73.9592,B02682,19256.0,35568.0,3392.0,0
59,40.6065,-73.9927,B02598,20319.0,55231.0,3684.0,0
36,41.2246,-73.6611,B02598,34563.0,66997.0,6953.0,1
10,40.8436,-73.8828,B02617,14787.0,19813.0,7836.0,0
28,40.8805,-73.8507,B02617,27402.0,62577.0,8096.0,0
32,40.6392,-73.9301,B02598,32113.0,79750.0,1256.0,1
21,40.8088,-72.9487,B02617,33655.0,92381.0,6826.0,1
38,40.7689,-73.8376,B02617,27188.0,69886.0,1234.0,1
36,40.6248,-73.9561,B02617,22688.0,48810.0,4721.0,0
12,40.8419,-73.3035,B02682,49063.0,132692.0,2407.0,1
59,40.7489,-73.8099,B02682,19640.0,73512.0,1558.0,1
31,40.6782,-73.9035,B02598,22500.0,50382.0,1296.0,0
27,40.7706,-73.92,B02682,26538.0,58879.0,4527.0,0
53,40.6873,-73.9279,B02598,32959.0,60931.0,3462.0,0
9,40.6388,-73.6031,B02682,51530.0,120238.0,3478.0,1
25,40.8378,-73.4134,B02512,23228.0,65689.0,8583.0,1
44,40.6708,-73.8065,B02598,25227.0,68148.0,4542.0,1
10,40.7747,-73.0489,B02512,45615.0,85899.0,4588.0,1
23,40.873,-73.8749,B02617,18702.0,42625.0,4154.0,0
3,40.9329,-73.855,B02682,39795.0,70163.0,1592.0,1
29,40.6938,-73.899,B02598,30081.0,62404.0,1527.0,0
34,40.6803,-73.9463,B02598,36875.0,66455.0,4208.0,1
53,40.9071,-73.8792,B02682,41691.0,86630.0,3936.0,1
4,40.8478,-73.892,B02682,16737.0,30928.0,5719.0,0
50,40.8189,-73.4958,B02617,60571.0,159474.0,4531.0,1
7,40.7005,-73.8078,B02682,19139.0,44828.0,2302.0,0
23,40.6939,-73.8513,B02617,33793.0,89226.0,2019.0,1
10,40.7584,-73.9306,B02598,34594.0,62250.0,4666.0,0
10,40.7099,-74.0071,B02682,60233.0,88528.0,6777.0,1
49,40.676,-73.68,B02598,47301.0,103239.0,5794.0,1
21,40.7514,-73.812,B02617,21483.0,46731.0,1712.0,0
3,40.6431,-73.5224,B02512,53955.0,131985.0,4497.0,1
32,40.8773,-73.8665,B02617,19609.0,27854.0,3884.0,0
35,40.68,-73.9496,B02617,24234.0,45769.0,2295.0,0
34,40.6254,-73.9467,B02617,28287.0,58750.0,2827.0,0
26,40.6638,-73.8976,B02617,26524.0,31615.0,4194.0,0
40,40.7146,-73.7518,B02617,32440.0,83101.0,3254.0,1
11,40.6751,-73.9891,B02682,46731.0,91397.0,1654.0,1
23,40.7378,-73.8621,B02617,24257.0,54286.0,4902.0,0
17,40.6553,-73.9395,B02617,26274.0,39769.0,2912.0,0
59,40.6859,-73.626,B02512,47470.0,113750.0,3140.0,1
30,40.6779,-73.5623,B02512,47781.0,125179.0,3728.0,1
10,40.8729,-73.9046,B02617,20567.0,38018.0,8181.0,0
1,40.7202,-73.7734,B02617,35226.0,102857.0,1456.0,1
16,40.825,-73.9441,B02617,26930.0,42924.0,6604.0,0
54,40.6255,-74.01,B02598,19202.0,52679.0,3192.0,0
51,40.7048,-73.7463,B02598,21196.0,51375.0,1854.0,0
40,40.6985,-73.9842,B02617,13972.0,19510.0,4389.0,0
38,40.6652,-73.926,B02682,10790.0,18792.0,3756.0,0
29,40.7555,-73.9754,B02512,79107.0,122500.0,1701.0,1
28,40.7245,-73.8822,B02598,44087.0,100909.0,2171.0,1
53,40.7656,-73.9246,B02598,46694.0,69719.0,4058.0,1
8,40.6674,-73.8652,B02598,36940.0,44944.0,5903.0,0
7,40.6834,-73.8769,B02617,25616.0,47131.0,3198.0,0
56,40.8904,-73.8522,B02617,29746.0,71406.0,2680.0,1
33,40.7338,-74.0012,B02617,91815.0,143462.0,6038.0,1
41,40.6045,-74.0167,B02617,41311.0,77321.0,1852.0,1
32,40.6433,-73.942,B02617,25922.0,58819.0,2412.0,0
23,40.6673,-73.8834,B02617,24432.0,24135.0,3069.0,0
41,40.9791,-73.7813,B02682,73245.0,183250.0,5623.0,1
56,40.6357,-73.919,B02598,17379.0,19604.0,2897.0,0
17,40.9227,-73.7508,B02598,85357.0,198661.0,6031.0,1
3,40.6821,-73.7462,B02598,32734.0,80441.0,2913.0,1
36,40.769,-73.9646,B02617,96702.0,187292.0,3504.0,1
36,40.8169,-73.848,B02617,15063.0,22704.0,3849.0,0
13,40.7029,-73.957,B02617,17314.0,26477.0,6821.0,0
16,40.8731,-73.8891,B02598,24252.0,35785.0,3140.0,0
34,40.8702,-73.9005,B02617,18327.0,35315.0,7146.0,0
13,40.8493,-73.6484,B02598,50183.0,115691.0,5069.0,1
36,40.7682,-73.5879,B02617,49607.0,140819.0,4195.0,1
56,40.8498,-73.3474,B02598,57868.0,114861.0,1413.0,1
21,40.9055,-73.8978,B02617,38085.0,59632.0,3389.0,0
11,40.7496,-73.8628,B02682,20136.0,48100.0,3291.0,0
56,40.5814,-73.9671,B02598,18738.0,37414.0,4995.0,0
45,40.7776,-73.9472,B02598,72241.0,126442.0,7405.0,1
3,40.6322,-73.953,B02682,36098.0,56740.0,3203.0,0
19,40.797,-73.9348,B02598,17095.0,30963.0,5262.0,0
14,41.1282,-73.9678,B02598,54742.0,143125.0,5007.0,1
1,40.7287,-73.9592,B02682,60498.0,97135.0,3172.0,1
56,40.6357,-73.919,B02598,17379.0,19604.0,2897.0,0
13,40.8453,-73.8882,B02682,19493.0,26667.0,4212.0,0
45,40.7159,-73.8031,B02617,27724.0,80000.0,2183.0,1
58,40.6709,-73.8844,B02598,20344.0,39250.0,2329.0,0
23,40.6214,-74.0718,B02617,24690.0,39222.0,12349.0,0
1,40.6668,-73.8795,B02617,24432.0,24135.0,3069.0,0
45,40.6454,-74.0139,B02617,21204.0,38125.0,4936.0,0
37,40.9761,-73.6783,B02512,72417.0,207663.0,6166.0,1
56,40.7088,-73.6817,B02617,40710.0,116016.0,3528.0,1
4,40.8073,-73.9659,B02598,41419.0,116131.0,5188.0,1
55,40.6716,-73.916,B02682,25375.0,31075.0,3917.0,0
43,40.7062,-73.9149,B02598,26871.0,51328.0,4126.0,0
31,40.6233,-73.9472,B02682,45441.0,76917.0,1863.0,1
56,40.5857,-73.8133,B02598,32025.0,52545.0,5730.0,0
44,40.8418,-73.8763,B02682,15443.0,27969.0,2174.0,0
48,40.6667,-73.4821,B02598,42447.0,111145.0,6923.0,1
22,40.8473,-73.8669,B02617,18552.0,38831.0,2268.0,0
12,40.6689,-73.9305,B02617,22470.0,33917.0,5932.0,0
3,40.6191,-73.9246,B02598,32038.0,74904.0,2112.0,1
49,40.7521,-73.8885,B02617,32768.0,62964.0,6321.0,0
34,40.5926,-73.9562,B02617,31632.0,54375.0,3072.0,0
44,40.625,-73.7075,B02617,49186.0,130273.0,6563.0,1
19,40.7867,-73.8274,B02682,30325.0,80568.0,3846.0,1
6,40.6843,-73.7851,B02598,29427.0,64706.0,4703.0,0
35,40.7154,-73.8322,B02617,56675.0,82292.0,5107.0,1
39,40.8585,-73.8975,B02617,15672.0,28309.0,4604.0,0
0,41.0362,-73.7603,B02617,42263.0,75313.0,4675.0,1
28,40.628,-73.9587,B02598,27984.0,55111.0,3824.0,0
0,40.837,-73.9151,B02617,17341.0,19396.0,3580.0,0
16,40.6318,-74.0173,B02598,20896.0,47375.0,2852.0,0
42,40.6888,-73.9133,B02598,24341.0,44412.0,3197.0,0
25,40.8599,-73.8334,B02598,40444.0,90893.0,4919.0,1
31,40.7244,-74.0056,B02617,94809.0,147738.0,2663.0,1
42,40.6157,-73.9294,B02598,55078.0,91845.0,1125.0,1
1,40.7191,-73.814,B02617,35000.0,64087.0,5931.0,0
8,40.8916,-73.8136,B02598,66934.0,158417.0,5564.0,1
40,40.6864,-73.9644,B02617,51769.0,94375.0,3828.0,1
36,40.7601,-73.7915,B02617,35272.0,69769.0,5149.0,1
57,40.8205,-73.9584,B02682,16259.0,26007.0,3426.0,0
11,40.9632,-73.7217,B02617,48012.0,103137.0,5379.0,1
16,40.8105,-73.9521,B02617,49091.0,81513.0,4511.0,1
5,40.6959,-73.9748,B02617,15114.0,24268.0,4788.0,0
19,40.7111,-73.4837,B02598,46150.0,119861.0,3833.0,1
54,40.6075,-73.9969,B02617,24918.0,49200.0,3759.0,0
36,40.7588,-73.4845,B02682,52076.0,134779.0,5221.0,1
4,40.7861,-73.4817,B02617,60784.0,153140.0,3359.0,1
17,40.9105,-73.8346,B02598,21205.0,27039.0,2740.0,0
5,40.7459,-73.9116,B02598,31080.0,52368.0,6119.0,0
47,41.0975,-73.9797,B02617,58661.0,144688.0,6193.0,1
42,40.6819,-73.9072,B02617,36442.0,60987.0,1590.0,0
47,40.7263,-73.5549,B02617,10899.0,28917.0,1931.0,0
51,40.7027,-73.9608,B02598,14346.0,21659.0,2580.0,0
3,40.7158,-73.8017,B02598,16867.0,58750.0,1096.0,0
38,40.85,-73.8567,B02682,30807.0,63398.0,2702.0,0
59,40.7654,-73.9319,B02617,45625.0,81667.0,1596.0,1
56,40.787,-73.814,B02598,32289.0,82156.0,6514.0,1
38,40.8413,-73.9147,B02598,15537.0,26000.0,5177.0,0
59,41.0404,-73.9162,B02617,21947.0,88068.0,3212.0,1
35,40.7366,-73.9869,B02617,103301.0,137986.0,5174.0,1
28,40.6746,-73.9779,B02598,79221.0,120272.0,4198.0,1
33,40.7827,-73.2875,B02617,26862.0,56929.0,6731.0,0
35,40.7321,-73.9964,B02598,80469.0,123859.0,5543.0,1
49,40.8088,-73.9382,B02598,27022.0,38021.0,3142.0,0
46,41.081,-74.0541,B02598,43677.0,108958.0,5215.0,1
37,40.7654,-73.4817,B02617,44188.0,128393.0,2549.0,1
37,40.7214,-73.7589,B02598,31664.0,61691.0,4597.0,0
39,40.7001,-73.8887,B02617,28519.0,65551.0,4001.0,1
15,40.6297,-74.0109,B02617,18574.0,37128.0,2139.0,0
24,40.7696,-73.9583,B02598,92565.0,133878.0,12658.0,1
14,40.7441,-73.8596,B02682,19151.0,48545.0,4705.0,0
8,40.6212,-74.0403,B02682,38859.0,31302.0,1623.0,0
35,40.8798,-73.8419,B02682,21875.0,34808.0,2888.0,0
5,40.6902,-73.8678,B02617,20965.0,59566.0,4896.0,0
45,40.6622,-73.9403,B02617,26948.0,39870.0,4125.0,0
19,40.7513,-73.9401,B02512,38083.0,62961.0,2922.0,0
16,40.7375,-73.7465,B02682,44352.0,77857.0,4193.0,1
35,40.6289,-73.9848,B02598,26964.0,50893.0,2749.0,0
41,40.584,-73.9328,B02617,34975.0,69231.0,3070.0,1
22,40.8447,-73.9176,B02617,19329.0,31714.0,6151.0,0
35,40.8272,-73.9239,B02598,21326.0,30524.0,4291.0,0
23,40.712,-73.9019,B02617,33783.0,60258.0,4273.0,0
30,40.8455,-73.8883,B02617,19493.0,26667.0,4212.0,0
32,40.7606,-73.8671,B02598,21087.0,48350.0,3463.0,0
34,40.7993,-73.9704,B02617,59603.0,101667.0,9481.0,1
13,40.6827,-73.6969,B02682,43589.0,88878.0,3907.0,1
39,40.7263,-73.5764,B02617,42170.0,124667.0,5053.0,1
27,40.7856,-73.9728,B02617,71841.0,114408.0,8505.0,1
37,40.8847,-73.9155,B02682,47813.0,85500.0,1309.0,1
4,40.592,-73.9366,B02617,27234.0,55833.0,2953.0,0
1,40.8953,-73.8389,B02598,34656.0,90132.0,2054.0,1
26,40.6123,-73.965,B02682,35988.0,71848.0,3035.0,1
55,40.714,-73.9579,B02617,65905.0,123432.0,4792.0,1
35,40.7604,-73.9256,B02617,41963.0,80194.0,4315.0,1
9,40.5797,-73.9718,B02598,20368.0,36615.0,5009.0,0
52,40.7416,-73.9071,B02617,28329.0,57377.0,5770.0,0
19,40.8275,-73.888,B02617,14849.0,28777.0,2875.0,0
0,40.7537,-73.855,B02617,22435.0,52378.0,4173.0,0
28,40.5821,-73.8257,B02598,25925.0,49245.0,5308.0,0
57,40.7113,-73.9475,B02682,43769.0,83864.0,2408.0,1
23,40.692,-74.0007,B02512,68073.0,107198.0,2142.0,1
30,40.9294,-73.7785,B02617,22196.0,62235.0,5812.0,0
5,40.978,-73.685,B02617,53662.0,125972.0,5074.0,1
10,40.7254,-73.9923,B02512,74457.0,127465.0,2214.0,1
40,40.7509,-73.8927,B02617,33185.0,66184.0,5043.0,1
52,40.6302,-74.0253,B02617,41932.0,74602.0,3916.0,1
20,40.7729,-73.8041,B02617,36938.0,82875.0,4029.0,1
2,40.6771,-73.8834,B02598,30887.0,54474.0,1399.0,0
34,40.5771,-73.9936,B02617,27240.0,55236.0,2457.0,0
21,40.7816,-73.9524,B02617,77881.0,124250.0,6884.0,1
55,40.6682,-73.953,B02682,25852.0,51622.0,6006.0,0
59,40.6891,-73.4699,B02598,43132.0,125304.0,4773.0,1
8,40.6898,-73.9779,B02598,66496.0,118565.0,3171.0,1
33,40.8294,-73.8752,B02682,12802.0,24152.0,7386.0,0
15,40.8662,-73.8265,B02617,30809.0,46491.0,29256.0,0
3,40.6217,-74.0051,B02682,19095.0,38973.0,4844.0,0
3,40.7851,-73.4468,B02617,51111.0,128750.0,5257.0,1
53,40.7562,-73.5612,B02598,33339.0,97107.0,3573.0,1
35,40.6061,-73.9831,B02617,28830.0,52569.0,3764.0,0
18,40.7877,-73.8368,B02598,30325.0,80568.0,3846.0,1
14,40.6299,-74.11,B02617,52529.0,103750.0,3322.0,1
50,40.7887,-73.9704,B02617,64906.0,128064.0,8491.0,1
33,40.7157,-73.9014,B02617,31732.0,66574.0,1972.0,1
57,40.6088,-73.954,B02598,30062.0,60568.0,3638.0,0
50,40.9637,-73.8562,B02512,37725.0,95788.0,4690.0,1
